Original Image Patch,Binary Mask Image Patch
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch241.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch241.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0275_original_patch185.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0275_binarymask_patch185.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0284_original_patch16.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0284_binarymask_patch16.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5082_original_patch139.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5082_binarymask_patch139.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch130.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch130.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch189.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch189.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch455.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch455.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0059_original_patch81.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0059_binarymask_patch81.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0194_original_patch101.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0194_binarymask_patch101.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0059_original_patch107.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0059_binarymask_patch107.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0552_original_patch54.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0552_binarymask_patch54.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0302_original_patch100.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0302_binarymask_patch100.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0059_original_patch125.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0059_binarymask_patch125.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0194_original_patch207.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0194_binarymask_patch207.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0022_original_patch7.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0022_binarymask_patch7.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch505.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch505.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0051_original_patch209.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0051_binarymask_patch209.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0183_original_patch57.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0183_binarymask_patch57.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0225_original_patch139.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0225_binarymask_patch139.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0948_original_patch78.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0948_binarymask_patch78.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0144_original_patch167.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0144_binarymask_patch167.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0275_original_patch155.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0275_binarymask_patch155.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0040_original_patch52.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0040_binarymask_patch52.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch35.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch35.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0404_original_patch178.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0404_binarymask_patch178.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0404_original_patch217.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0404_binarymask_patch217.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0302_original_patch129.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0302_binarymask_patch129.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0948_original_patch125.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0948_binarymask_patch125.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0963_original_patch85.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0963_binarymask_patch85.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0076_original_patch105.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0076_binarymask_patch105.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0051_original_patch126.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0051_binarymask_patch126.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0022_original_patch104.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0022_binarymask_patch104.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0144_original_patch94.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0144_binarymask_patch94.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0051_original_patch142.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0051_binarymask_patch142.png
C:/Users/User/Desktop/Edges/patched_images\DSC00888_original_patch30.png,C:/Users/User/Desktop/Edges/patched_images\DSC00888_binarymask_patch30.png
C:/Users/User/Desktop/Edges/patched_images\CZBJ2377_original_patch68.png,C:/Users/User/Desktop/Edges/patched_images\CZBJ2377_binarymask_patch68.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch393.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch393.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0065_original_patch241.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0065_binarymask_patch241.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0144_original_patch77.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0144_binarymask_patch77.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0040_original_patch182.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0040_binarymask_patch182.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0065_original_patch132.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0065_binarymask_patch132.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch488.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch488.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0067_original_patch68.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0067_binarymask_patch68.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0040_original_patch179.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0040_binarymask_patch179.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0107_original_patch99.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0107_binarymask_patch99.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0135_original_patch101.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0135_binarymask_patch101.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0067_original_patch89.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0067_binarymask_patch89.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch302.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch302.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0234_original_patch57.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0234_binarymask_patch57.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch369.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch369.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0443_original_patch112.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0443_binarymask_patch112.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0302_original_patch182.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0302_binarymask_patch182.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5049_original_patch41.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5049_binarymask_patch41.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0144_original_patch96.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0144_binarymask_patch96.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0081_original_patch65.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0081_binarymask_patch65.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0138_original_patch159.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0138_binarymask_patch159.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0276_original_patch212.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0276_binarymask_patch212.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0034_original_patch177.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0034_binarymask_patch177.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0234_original_patch49.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0234_binarymask_patch49.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch319.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch319.png
C:/Users/User/Desktop/Edges/patched_images\DSC00659_original_patch126.png,C:/Users/User/Desktop/Edges/patched_images\DSC00659_binarymask_patch126.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0366_original_patch0.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0366_binarymask_patch0.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0234_original_patch309.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0234_binarymask_patch309.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch205.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch205.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0052_original_patch252.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0052_binarymask_patch252.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch578.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch578.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5065_original_patch124.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5065_binarymask_patch124.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0491_original_patch123.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0491_binarymask_patch123.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0067_original_patch76.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0067_binarymask_patch76.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0011_original_patch273.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0011_binarymask_patch273.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0052_original_patch244.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0052_binarymask_patch244.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0302_original_patch229.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0302_binarymask_patch229.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0135_original_patch139.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0135_binarymask_patch139.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0489_original_patch41.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0489_binarymask_patch41.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0276_original_patch34.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0276_binarymask_patch34.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0022_original_patch81.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0022_binarymask_patch81.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0051_original_patch201.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0051_binarymask_patch201.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0076_original_patch152.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0076_binarymask_patch152.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch88.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch88.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0275_original_patch259.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0275_binarymask_patch259.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0067_original_patch93.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0067_binarymask_patch93.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0115_original_patch99.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0115_binarymask_patch99.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0234_original_patch130.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0234_binarymask_patch130.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0011_original_patch94.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0011_binarymask_patch94.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch737.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch737.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0234_original_patch100.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0234_binarymask_patch100.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0489_original_patch20.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0489_binarymask_patch20.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5053_original_patch202.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5053_binarymask_patch202.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0413_original_patch272.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0413_binarymask_patch272.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0225_original_patch293.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0225_binarymask_patch293.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0948_original_patch187.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0948_binarymask_patch187.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch708.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch708.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch718.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch718.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5065_original_patch172.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5065_binarymask_patch172.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0276_original_patch178.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0276_binarymask_patch178.png
C:/Users/User/Desktop/Edges/patched_images\CZBJ2377_original_patch31.png,C:/Users/User/Desktop/Edges/patched_images\CZBJ2377_binarymask_patch31.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0183_original_patch76.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0183_binarymask_patch76.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch173.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch173.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0065_original_patch103.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0065_binarymask_patch103.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0275_original_patch144.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0275_binarymask_patch144.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0194_original_patch177.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0194_binarymask_patch177.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0051_original_patch74.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0051_binarymask_patch74.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0413_original_patch235.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0413_binarymask_patch235.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch183.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch183.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0022_original_patch74.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0022_binarymask_patch74.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0076_original_patch191.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0076_binarymask_patch191.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0284_original_patch53.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0284_binarymask_patch53.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch410.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch410.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0302_original_patch270.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0302_binarymask_patch270.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0040_original_patch84.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0040_binarymask_patch84.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch144.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch144.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0052_original_patch64.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0052_binarymask_patch64.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5053_original_patch13.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5053_binarymask_patch13.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0302_original_patch17.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0302_binarymask_patch17.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5053_original_patch38.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5053_binarymask_patch38.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0081_original_patch11.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0081_binarymask_patch11.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0226_original_patch75.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0226_binarymask_patch75.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0040_original_patch25.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0040_binarymask_patch25.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0107_original_patch96.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0107_binarymask_patch96.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch204.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch204.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0067_original_patch59.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0067_binarymask_patch59.png
